OFFICE / BALLOT ISSUE,PARTY,COUNTY,CANDIDATE / BALLOT ISSUE TITLE,YES VOTES,YES PERCENT,NO VOTES,NO PERCENT
United States Representative - District 3,Democratic Party,SAN MIGUEL,Gail Schwartz,"2,960",0.79%,,
United States Representative - District 3,Democratic Party,,Gail Schwartz TOTAL,"150,914",40.35%,,
United States Representative - District 3,Libertarian Party,ALAMOSA,Gaylon Kent,293,0.08%,,
United States Representative - District 3,Libertarian Party,ARCHULETA,Gaylon Kent,320,0.09%,,
United States Representative - District 3,Libertarian Party,CONEJOS,Gaylon Kent,114,0.03%,,
United States Representative - District 3,Libertarian Party,COSTILLA,Gaylon Kent,87,0.02%,,
United States Representative - District 3,Libertarian Party,CUSTER,Gaylon Kent,136,0.04%,,
United States Representative - District 3,Libertarian Party,DELTA,Gaylon Kent,800,0.21%,,
United States Representative - District 3,Libertarian Party,DOLORES,Gaylon Kent,57,0.02%,,
United States Representative - District 3,Libertarian Party,EAGLE,Gaylon Kent,736,0.20%,,
United States Representative - District 3,Libertarian Party,GARFIELD,Gaylon Kent,"1,056",0.28%,,
United States Representative - District 3,Libertarian Party,GUNNISON,Gaylon Kent,392,0.10%,,
United States Representative - District 3,Libertarian Party,HINSDALE,Gaylon Kent,16,0.00%,,
United States Representative - District 3,Libertarian Party,HUERFANO,Gaylon Kent,160,0.04%,,
United States Representative - District 3,Libertarian Party,JACKSON,Gaylon Kent,24,0.01%,,
United States Representative - District 3,Libertarian Party,LAKE,Gaylon Kent,183,0.05%,,
United States Representative - District 3,Libertarian Party,LA PLATA,Gaylon Kent,"1,217",0.33%,,
United States Representative - District 3,Libertarian Party,MESA,Gaylon Kent,"4,976",1.33%,,
United States Representative - District 3,Libertarian Party,MINERAL,Gaylon Kent,24,0.01%,,
United States Representative - District 3,Libertarian Party,MOFFAT,Gaylon Kent,259,0.07%,,
United States Representative - District 3,Libertarian Party,MONTEZUMA,Gaylon Kent,566,0.15%,,
United States Representative - District 3,Libertarian Party,MONTROSE,Gaylon Kent,"1,171",0.31%,,
United States Representative - District 3,Libertarian Party,OURAY,Gaylon Kent,125,0.03%,,
United States Representative - District 3,Libertarian Party,PITKIN,Gaylon Kent,263,0.07%,,
United States Representative - District 3,Libertarian Party,PUEBLO,Gaylon Kent,"4,691",1.25%,,
United States Representative - District 3,Libertarian Party,RIO BLANCO,Gaylon Kent,114,0.03%,,
United States Representative - District 3,Libertarian Party,RIO GRANDE,Gaylon Kent,190,0.05%,,
United States Representative - District 3,Libertarian Party,ROUTT,Gaylon Kent,617,0.16%,,
United States Representative - District 3,Libertarian Party,SAGUACHE,Gaylon Kent,121,0.03%,,
United States Representative - District 3,Libertarian Party,SAN JUAN,Gaylon Kent,22,0.01%,,
United States Representative - District 3,Libertarian Party,SAN MIGUEL,Gaylon Kent,173,0.05%,,
United States Representative - District 3,Libertarian Party,,Gaylon Kent TOTAL,"18,903",5.05%,,
United States Representative - District 4,Democratic Party,ADAMS,Bob Seay,739,0.19%,,
United States Representative - District 4,Democratic Party,ARAPAHOE,Bob Seay,760,0.19%,,
United States Representative - District 4,Democratic Party,BACA,Bob Seay,298,0.08%,,
United States Representative - District 4,Democratic Party,BENT,Bob Seay,627,0.16%,,
United States Representative - District 4,Democratic Party,BOULDER,Bob Seay,"25,600",6.55%,,
United States Representative - District 4,Democratic Party,CHEYENNE,Bob Seay,127,0.03%,,
United States Representative - District 4,Democratic Party,CROWLEY,Bob Seay,348,0.09%,,
United States Representative - District 4,Democratic Party,DOUGLAS,Bob Seay,"36,015",9.22%,,
United States Representative - District 4,Democratic Party,ELBERT,Bob Seay,"2,719",0.70%,,
United States Representative - District 4,Democratic Party,KIOWA,Bob Seay,200,0.05%,,
United States Representative - District 4,Democratic Party,KIT CARSON,Bob Seay,493,0.13%,,
United States Representative - District 4,Democratic Party,LAS ANIMAS,Bob Seay,"2,734",0.70%,,
United States Representative - District 4,Democratic Party,LINCOLN,Bob Seay,382,0.10%,,
United States Representative - District 4,Democratic Party,LOGAN,Bob Seay,"1,692",0.43%,,
United States Representative - District 4,Democratic Party,MORGAN,Bob Seay,"2,898",0.74%,,
United States Representative - District 4,Democratic Party,OTERO,Bob Seay,"2,964",0.76%,,
United States Representative - District 4,Democratic Party,PHILLIPS,Bob Seay,385,0.10%,,
United States Representative - District 4,Democratic Party,PROWERS,Bob Seay,"1,600",0.41%,,
United States Representative - District 4,Democratic Party,SEDGWICK,Bob Seay,228,0.06%,,
United States Representative - District 4,Democratic Party,WASHINGTON,Bob Seay,249,0.06%,,
United States Representative - District 4,Democratic Party,WELD,Bob Seay,"41,926",10.73%,,
United States Representative - District 4,Democratic Party,YUMA,Bob Seay,658,0.17%,,
United States Representative - District 4,Democratic Party,,Bob Seay TOTAL,"123,642",31.65%,,
United States Representative - District 4,Republican Party,ADAMS,Ken Buck,"2,978",0.76%,,
United States Representative - District 4,Republican Party,ARAPAHOE,Ken Buck,"3,218",0.82%,,
United States Representative - District 4,Republican Party,BACA,Ken Buck,"1,701",0.44%,,
United States Representative - District 4,Republican Party,BENT,Ken Buck,"1,211",0.31%,,
United States Representative - District 4,Republican Party,BOULDER,Ken Buck,"19,774",5.06%,,
United States Representative - District 4,Republican Party,CHEYENNE,Ken Buck,914,0.23%,,
United States Representative - District 4,Republican Party,CROWLEY,Ken Buck,"1,074",0.27%,,
United States Representative - District 4,Republican Party,DOUGLAS,Ken Buck,"80,774",20.68%,,
United States Representative - District 4,Republican Party,ELBERT,Ken Buck,"11,769",3.01%,,
United States Representative - District 4,Republican Party,KIOWA,Ken Buck,623,0.16%,,
United States Representative - District 4,Republican Party,KIT CARSON,Ken Buck,"2,964",0.76%,,
United States Representative - District 4,Republican Party,LAS ANIMAS,Ken Buck,"3,627",0.93%,,
United States Representative - District 4,Republican Party,LINCOLN,Ken Buck,"1,902",0.49%,,
United States Representative - District 4,Republican Party,LOGAN,Ken Buck,"7,339",1.88%,,
United States Representative - District 4,Republican Party,MORGAN,Ken Buck,"8,397",2.15%,,
United States Representative - District 4,Republican Party,OTERO,Ken Buck,"5,227",1.34%,,
United States Representative - District 4,Republican Party,PHILLIPS,Ken Buck,"1,816",0.46%,,
United States Representative - District 4,Republican Party,PROWERS,Ken Buck,"3,232",0.83%,,
United States Representative - District 4,Republican Party,SEDGWICK,Ken Buck,"1,037",0.27%,,
United States Representative - District 4,Republican Party,WASHINGTON,Ken Buck,"2,297",0.59%,,
United States Representative - District 4,Republican Party,WELD,Ken Buck,"82,410",21.10%,,
United States Representative - District 4,Republican Party,YUMA,Ken Buck,"3,946",1.01%,,
United States Representative - District 4,Republican Party,,Ken Buck TOTAL,"248,230",63.55%,,
United States Representative - District 4,Libertarian Party,ADAMS,Bruce Griffith,202,0.05%,,
United States Representative - District 4,Libertarian Party,ARAPAHOE,Bruce Griffith,194,0.05%,,
United States Representative - District 4,Libertarian Party,BACA,Bruce Griffith,87,0.02%,,
United States Representative - District 4,Libertarian Party,BENT,Bruce Griffith,49,0.01%,,
United States Representative - District 4,Libertarian Party,BOULDER,Bruce Griffith,"2,618",0.67%,,
United States Representative - District 4,Libertarian Party,CHEYENNE,Bruce Griffith,36,0.01%,,
United States Representative - District 4,Libertarian Party,CROWLEY,Bruce Griffith,79,0.02%,,
United States Representative - District 4,Libertarian Party,DOUGLAS,Bruce Griffith,"5,796",1.48%,,
United States Representative - District 4,Libertarian Party,ELBERT,Bruce Griffith,691,0.18%,,
United States Representative - District 4,Libertarian Party,KIOWA,Bruce Griffith,10,0.00%,,
United States Representative - District 4,Libertarian Party,KIT CARSON,Bruce Griffith,110,0.03%,,
United States Representative - District 4,Libertarian Party,LAS ANIMAS,Bruce Griffith,274,0.07%,,
United States Representative - District 4,Libertarian Party,LINCOLN,Bruce Griffith,87,0.02%,,
United States Representative - District 4,Libertarian Party,LOGAN,Bruce Griffith,409,0.10%,,
United States Representative - District 4,Libertarian Party,MORGAN,Bruce Griffith,422,0.11%,,
United States Representative - District 4,Libertarian Party,OTERO,Bruce Griffith,280,0.07%,,
United States Representative - District 4,Libertarian Party,PHILLIPS,Bruce Griffith,64,0.02%,,
United States Representative - District 4,Libertarian Party,PROWERS,Bruce Griffith,127,0.03%,,
United States Representative - District 4,Libertarian Party,SEDGWICK,Bruce Griffith,54,0.01%,,
United States Representative - District 4,Libertarian Party,WASHINGTON,Bruce Griffith,98,0.03%,,
United States Representative - District 4,Libertarian Party,WELD,Bruce Griffith,"6,961",1.78%,,
United States Representative - District 4,Libertarian Party,YUMA,Bruce Griffith,113,0.03%,,
United States Representative - District 4,Libertarian Party,,Bruce Griffith TOTAL,"18,761",4.80%,,
United States Representative - District 4,Republican Party,ADAMS,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,ARAPAHOE,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,BACA,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,BENT,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,BOULDER,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,CHEYENNE,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,CROWLEY,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,DOUGLAS,Donald Howbert,2,0.00%,,
United States Representative - District 4,Republican Party,ELBERT,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,KIOWA,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,KIT CARSON,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,LAS ANIMAS,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,LINCOLN,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,LOGAN,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,MORGAN,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,OTERO,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,PHILLIPS,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,PROWERS,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,SEDGWICK,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,WASHINGTON,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,WELD,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,YUMA,Donald Howbert,0,0.00%,,
United States Representative - District 4,Republican Party,,Donald Howbert TOTAL,2,0.00%,,
United States Representative - District 5,Democratic Party,CHAFFEE,Misty Plowright,"4,506",1.24%,,
United States Representative - District 5,Democratic Party,EL PASO,Misty Plowright,"96,903",26.76%,,
United States Representative - District 5,Democratic Party,FREMONT,Misty Plowright,"5,273",1.46%,,
United States Representative - District 5,Democratic Party,PARK,Misty Plowright,"1,638",0.45%,,
United States Representative - District 5,Democratic Party,TELLER,Misty Plowright,"3,356",0.93%,,
United States Representative - District 5,Democratic Party,,Misty Plowright TOTAL,"111,676",30.84%,,
United States Representative - District 5,Republican Party,CHAFFEE,Doug Lamborn,"5,790",1.60%,,
United States Representative - District 5,Republican Party,EL PASO,Doug Lamborn,"191,983",53.02%,,
United States Representative - District 5,Republican Party,FREMONT,Doug Lamborn,"15,000",4.14%,,
United States Representative - District 5,Republican Party,PARK,Doug Lamborn,"3,051",0.84%,,
United States Representative - District 5,Republican Party,TELLER,Doug Lamborn,"9,621",2.66%,,
United States Representative - District 5,Republican Party,,Doug Lamborn TOTAL,"225,445",62.26%,,
United States Representative - District 5,Libertarian Party,CHAFFEE,Mike McRedmond,545,0.15%,,
United States Representative - District 5,Libertarian Party,EL PASO,Mike McRedmond,"21,814",6.02%,,
United States Representative - District 5,Libertarian Party,FREMONT,Mike McRedmond,"1,288",0.36%,,
United States Representative - District 5,Libertarian Party,PARK,Mike McRedmond,336,0.09%,,
United States Representative - District 5,Libertarian Party,TELLER,Mike McRedmond,889,0.25%,,
United States Representative - District 5,Libertarian Party,,Mike McRedmond TOTAL,"24,872",6.87%,,
United States Representative - District 5,Unaffiliated,CHAFFEE,Curtis Imrie,63,0.02%,,
United States Representative - District 5,Unaffiliated,EL PASO,Curtis Imrie,34,0.01%,,
United States Representative - District 5,Unaffiliated,FREMONT,Curtis Imrie,14,0.00%,,
United States Representative - District 5,Unaffiliated,PARK,Curtis Imrie,6,0.00%,,
United States Representative - District 5,Unaffiliated,TELLER,Curtis Imrie,4,0.00%,,
United States Representative - District 5,Unaffiliated,,Curtis Imrie TOTAL,121,0.03%,,
United States Representative - District 6,Republican Party,ADAMS,Mike Coffman,"24,721",6.57%,,
United States Representative - District 6,Republican Party,ARAPAHOE,Mike Coffman,"129,749",34.47%,,
United States Representative - District 6,Republican Party,DOUGLAS,Mike Coffman,"37,156",9.87%,,
United States Representative - District 6,Republican Party,,Mike Coffman TOTAL,"191,626",50.91%,,
United States Representative - District 6,Democratic Party,ADAMS,Morgan Carroll,"18,771",4.99%,,
United States Representative - District 6,Democratic Party,ARAPAHOE,Morgan Carroll,"121,385",32.25%,,
United States Representative - District 6,Democratic Party,DOUGLAS,Morgan Carroll,"20,216",5.37%,,
United States Representative - District 6,Democratic Party,,Morgan Carroll TOTAL,"160,372",42.60%,,
United States Representative - District 6,Libertarian Party,ADAMS,Norm Olsen,"2,841",0.75%,,
United States Representative - District 6,Libertarian Party,ARAPAHOE,Norm Olsen,"13,217",3.51%,,
United States Representative - District 6,Libertarian Party,DOUGLAS,Norm Olsen,"2,720",0.72%,,
United States Representative - District 6,Libertarian Party,,Norm Olsen TOTAL,"18,778",4.99%,,
United States Representative - District 6,Green Party,ADAMS,Robert Lee Worthey,766,0.20%,,
United States Representative - District 6,Green Party,ARAPAHOE,Robert Lee Worthey,"4,321",1.15%,,
United States Representative - District 6,Green Party,DOUGLAS,Robert Lee Worthey,554,0.15%,,
United States Representative - District 6,Green Party,,Robert Lee Worthey TOTAL,"5,641",1.50%,,
United States Representative - District 7,Democratic Party,ADAMS,Ed Perlmutter,"77,269",21.34%,,
United States Representative - District 7,Democratic Party,JEFFERSON,Ed Perlmutter,"122,489",33.84%,,
United States Representative - District 7,Democratic Party,,Ed Perlmutter TOTAL,"199,758",55.18%,,
United States Representative - District 7,Republican Party,ADAMS,George Athanasopoulos,"52,474",14.50%,,
United States Representative - District 7,Republican Party,JEFFERSON,George Athanasopoulos,"91,592",25.30%,,
United States Representative - District 7,Republican Party,,George Athanasopoulos TOTAL,"144,066",39.80%,,
United States Representative - District 7,Libertarian Party,ADAMS,Martin L. Buchanan,"7,315",2.02%,,
United States Representative - District 7,Libertarian Party,JEFFERSON,Martin L. Buchanan,"10,871",3.00%,,
United States Representative - District 7,Libertarian Party,,Martin L. Buchanan TOTAL,"18,186",5.02%,,
State Board of Education - District 3,Republican Party,ALAMOSA,Joyce Rankin,"3,129",0.89%,,
State Board of Education - District 3,Republican Party,ARCHULETA,Joyce Rankin,"4,382",1.25%,,
State Board of Education - District 3,Republican Party,CONEJOS,Joyce Rankin,"1,864",0.53%,,
State Board of Education - District 3,Republican Party,COSTILLA,Joyce Rankin,543,0.16%,,
State Board of Education - District 3,Republican Party,CUSTER,Joyce Rankin,"2,058",0.59%,,
State Board of Education - District 3,Republican Party,DELTA,Joyce Rankin,"11,729",3.35%,,
State Board of Education - District 3,Republican Party,DOLORES,Joyce Rankin,832,0.24%,,
State Board of Education - District 3,Republican Party,EAGLE,Joyce Rankin,"8,647",2.47%,,
State Board of Education - District 3,Republican Party,GARFIELD,Joyce Rankin,"14,840",4.24%,,
State Board of Education - District 3,Republican Party,GUNNISON,Joyce Rankin,"3,914",1.12%,,
State Board of Education - District 3,Republican Party,HINSDALE,Joyce Rankin,365,0.10%,,
State Board of Education - District 3,Republican Party,HUERFANO,Joyce Rankin,"1,730",0.49%,,
State Board of Education - District 3,Republican Party,JACKSON,Joyce Rankin,560,0.16%,,
State Board of Education - District 3,Republican Party,LAKE,Joyce Rankin,"1,215",0.35%,,
State Board of Education - District 3,Republican Party,LA PLATA,Joyce Rankin,"14,352",4.10%,,
State Board of Education - District 3,Republican Party,MESA,Joyce Rankin,"50,768",14.51%,,
State Board of Education - District 3,Republican Party,MINERAL,Joyce Rankin,348,0.10%,,
State Board of Education - District 3,Republican Party,MOFFAT,Joyce Rankin,"5,171",1.48%,,
